id,home_team,away_team,league_id,league_name,season,match_date,match_id_api,home_score,away_score,result,home_possession,away_possession,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_xg,away_xg,odds_home,odds_draw,odds_away,data_source,created_at,updated_at
"stuttgart_dortmund_2025-03-10","Stuttgart","Dortmund",0,"Bundesliga","2023-2024","2025-03-10",,2,3,"A",,,,,,,,,,,,,,,2.17,3.97,3.4,3.03,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"heidenheim_rbleipzig_2025-03-13","Heidenheim","RB Leipzig",0,"Bundesliga","2023-2024","2025-03-13",,2,3,"A",,,,,,,,,,,,,,,2.61,3.04,3.4,3.12,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"holsteinkiel_leverkusen_2025-03-17","Holstein Kiel","Leverkusen",0,"Bundesliga","2023-2024","2025-03-17",,2,1,"H",,,,,,,,,,,,,,,2.23,1.44,3.4,3.39,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"stpauli_unionberlin_2025-03-18","St. Pauli","Union Berlin",0,"Bundesliga","2023-2024","2025-03-18",,0,2,"A",,,,,,,,,,,,,,,0.02,2.98,3.4,3.07,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"bayernmunich_frankfurt_2025-03-19","Bayern Munich","Frankfurt",0,"Bundesliga","2023-2024","2025-03-19",,2,2,"D",,,,,,,,,,,,,,,2.27,2.46,2.5,3.22,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"dortmund_wolfsburg_2025-03-20","Dortmund","Wolfsburg",0,"Bundesliga","2023-2024","2025-03-20",,2,3,"A",,,,,,,,,,,,,,,2.98,3.2,2.5,3.24,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"rbleipzig_mainz_2025-03-21","RB Leipzig","Mainz",0,"Bundesliga","2023-2024","2025-03-21",,2,3,"A",,,,,,,,,,,,,,,2.1,3.93,2.5,3.07,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"leverkusen_borussiamgladbach_2025-03-23","Leverkusen","Borussia M'gladbach",0,"Bundesliga","2023-2024","2025-03-23",,0,3,"A",,,,,,,,,,,,,,,0.72,3.81,2.5,3.41,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"unionberlin_hoffenheim_2025-03-27","Union Berlin","Hoffenheim",0,"Bundesliga","2023-2024","2025-03-27",,2,3,"A",,,,,,,,,,,,,,,2.86,3.51,2.5,3.27,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"freiburg_werderbremen_2025-03-28","Freiburg","Werder Bremen",0,"Bundesliga","2023-2024","2025-03-28",,0,3,"A",,,,,,,,,,,,,,,0.39,3.73,3.1,3.13,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"frankfurt_bochum_2025-04-01","Frankfurt","Bochum",0,"Bundesliga","2023-2024","2025-04-01",,0,3,"A",,,,,,,,,,,,,,,0.26,3.66,3.1,3.42,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"mainz_stuttgart_2025-04-04","Mainz","Stuttgart",0,"Bundesliga","2023-2024","2025-04-04",,3,0,"H",,,,,,,,,,,,,,,3.65,0.63,3.1,3.29,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"borussiamgladbach_heidenheim_2025-04-06","Borussia M'gladbach","Heidenheim",0,"Bundesliga","2023-2024","2025-04-06",,3,1,"H",,,,,,,,,,,,,,,3.72,1.24,3.1,3.4,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"hoffenheim_holsteinkiel_2025-04-09","Hoffenheim","Holstein Kiel",0,"Bundesliga","2023-2024","2025-04-09",,2,1,"H",,,,,,,,,,,,,,,2.06,1.11,3.4,3.28,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"werderbremen_stpauli_2025-04-13","Werder Bremen","St. Pauli",0,"Bundesliga","2023-2024","2025-04-13",,3,3,"D",,,,,,,,,,,,,,,3.27,3.06,3.4,3.11,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"bochum_bayernmunich_2025-04-14","Bochum","Bayern Munich",0,"Bundesliga","2023-2024","2025-04-14",,0,3,"A",,,,,,,,,,,,,,,0.5,3.05,3.4,3.44,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"augsburg_dortmund_2025-04-15","Augsburg","Dortmund",0,"Bundesliga","2023-2024","2025-04-15",,1,3,"A",,,,,,,,,,,,,,,1.13,3.54,3.4,3.43,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"stuttgart_rbleipzig_2025-04-16","Stuttgart","RB Leipzig",0,"Bundesliga","2023-2024","2025-04-16",,1,0,"H",,,,,,,,,,,,,,,1.99,0.89,3.4,3.41,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"heidenheim_leverkusen_2025-04-20","Heidenheim","Leverkusen",0,"Bundesliga","2023-2024","2025-04-20",,3,2,"H",,,,,,,,,,,,,,,3.61,2.46,3.4,3.11,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"holsteinkiel_unionberlin_2025-04-24","Holstein Kiel","Union Berlin",0,"Bundesliga","2023-2024","2025-04-24",,2,1,"H",,,,,,,,,,,,,,,2.4,1.38,3.4,3.21,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"stpauli_freiburg_2025-04-28","St. Pauli","Freiburg",0,"Bundesliga","2023-2024","2025-04-28",,0,3,"A",,,,,,,,,,,,,,,0.47,3.22,3.4,3.04,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"milan_napoli_2024-08-02","Milan","Napoli",0,"Serie A","2023-2024","2024-08-02",,1,2,"A",,,,,,,,,,,,,,,1.57,2.48,2.5,3.15,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"napoli_juventus_2024-08-06","Napoli","Juventus",0,"Serie A","2023-2024","2024-08-06",,2,0,"H",,,,,,,,,,,,,,,2.99,0.95,2.5,3.04,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"juventus_roma_2024-08-09","Juventus","Roma",0,"Serie A","2023-2024","2024-08-09",,1,0,"H",,,,,,,,,,,,,,,1.78,0.28,2.5,3.16,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"roma_lazio_2024-08-10","Roma","Lazio",0,"Serie A","2023-2024","2024-08-10",,0,0,"D",,,,,,,,,,,,,,,0.65,0.22,2.5,3.3,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"lazio_atalanta_2024-08-13","Lazio","Atalanta",0,"Serie A","2023-2024","2024-08-13",,2,1,"H",,,,,,,,,,,,,,,2.83,1.09,3.1,3.48,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"atalanta_fiorentina_2024-08-14","Atalanta","Fiorentina",0,"Serie A","2023-2024","2024-08-14",,0,0,"D",,,,,,,,,,,,,,,0.94,0.2,3.1,3.14,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"fiorentina_bologna_2024-08-17","Fiorentina","Bologna",0,"Serie A","2023-2024","2024-08-17",,0,0,"D",,,,,,,,,,,,,,,0.98,0.79,3.1,3.08,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"bologna_torino_2024-08-21","Bologna","Torino",0,"Serie A","2023-2024","2024-08-21",,2,0,"H",,,,,,,,,,,,,,,2.12,0.73,3.1,3.32,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"torino_monza_2024-08-22","Torino","Monza",0,"Serie A","2023-2024","2024-08-22",,3,1,"H",,,,,,,,,,,,,,,3.68,1.93,3.1,3.23,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"udinese_sassuolo_2024-08-29","Udinese","Sassuolo",0,"Serie A","2023-2024","2024-08-29",,1,2,"A",,,,,,,,,,,,,,,1.95,2.65,3.4,3.22,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"sassuolo_empoli_2024-09-01","Sassuolo","Empoli",0,"Serie A","2023-2024","2024-09-01",,2,3,"A",,,,,,,,,,,,,,,2.33,3.23,3.4,3.38,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"empoli_lecce_2024-09-02","Empoli","Lecce",0,"Serie A","2023-2024","2024-09-02",,0,0,"D",,,,,,,,,,,,,,,0.66,0.29,3.4,3.18,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"lecce_genoa_2024-09-06","Lecce","Genoa",0,"Serie A","2023-2024","2024-09-06",,3,3,"D",,,,,,,,,,,,,,,3.68,3.82,3.4,3.43,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"genoa_cagliari_2024-09-07","Genoa","Cagliari",0,"Serie A","2023-2024","2024-09-07",,2,3,"A",,,,,,,,,,,,,,,2.46,3.44,3.4,3.02,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"cagliari_verona_2024-09-11","Cagliari","Verona",0,"Serie A","2023-2024","2024-09-11",,1,2,"A",,,,,,,,,,,,,,,1.89,2.43,3.4,3.25,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"verona_como_2024-09-13","Verona","Como",0,"Serie A","2023-2024","2024-09-13",,1,2,"A",,,,,,,,,,,,,,,1.52,2.43,3.4,3.49,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"como_parma_2024-09-14","Como","Parma",0,"Serie A","2023-2024","2024-09-14",,0,2,"A",,,,,,,,,,,,,,,0.01,2.76,3.4,3.04,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"parma_inter_2024-09-17","Parma","Inter",0,"Serie A","2023-2024","2024-09-17",,0,2,"A",,,,,,,,,,,,,,,0.61,2.89,3.4,3.35,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"milan_juventus_2024-09-19","Milan","Juventus",0,"Serie A","2023-2024","2024-09-19",,3,1,"H",,,,,,,,,,,,,,,3.05,1.44,2.5,3.39,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"napoli_roma_2024-09-21","Napoli","Roma",0,"Serie A","2023-2024","2024-09-21",,3,3,"D",,,,,,,,,,,,,,,3.69,3.81,2.5,3.27,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"roma_atalanta_2024-09-26","Roma","Atalanta",0,"Serie A","2023-2024","2024-09-26",,1,2,"A",,,,,,,,,,,,,,,1.13,2.58,2.5,3.46,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"lazio_fiorentina_2024-09-29","Lazio","Fiorentina",0,"Serie A","2023-2024","2024-09-29",,0,1,"A",,,,,,,,,,,,,,,0.49,1.95,3.1,3.22,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"atalanta_bologna_2024-09-30","Atalanta","Bologna",0,"Serie A","2023-2024","2024-09-30",,3,3,"D",,,,,,,,,,,,,,,3.29,3.11,3.1,3.32,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"fiorentina_torino_2024-10-04","Fiorentina","Torino",0,"Serie A","2023-2024","2024-10-04",,3,0,"H",,,,,,,,,,,,,,,3.78,0.35,3.1,3.24,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"bologna_monza_2024-10-05","Bologna","Monza",0,"Serie A","2023-2024","2024-10-05",,3,0,"H",,,,,,,,,,,,,,,3.45,0.64,3.1,3.06,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"torino_udinese_2024-10-06","Torino","Udinese",0,"Serie A","2023-2024","2024-10-06",,0,1,"A",,,,,,,,,,,,,,,0.73,1.19,3.1,3.4,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"monza_sassuolo_2024-10-09","Monza","Sassuolo",0,"Serie A","2023-2024","2024-10-09",,1,2,"A",,,,,,,,,,,,,,,1.83,2.34,3.4,3.39,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"udinese_empoli_2024-10-10","Udinese","Empoli",0,"Serie A","2023-2024","2024-10-10",,2,2,"D",,,,,,,,,,,,,,,2.3,2.36,3.4,3.1,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"inter_napoli_2024-09-18","Inter","Napoli",0,"Serie A","2024-2025","2024-09-18",,2,3,"A",,,,,,,,,,,,,,,2.01,3.53,2.5,3.17,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:27.324737+00:00"
"juventus_lazio_2024-09-25","Juventus","Lazio",0,"Serie A","2024-2025","2024-09-25",,2,0,"H",,,,,,,,,,,,,,,2.65,0.03,2.5,3.3,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:27.324737+00:00"
"sassuolo_lecce_2024-10-12","Sassuolo","Lecce",0,"Serie A","2023-2024","2024-10-12",,2,3,"A",,,,,,,,,,,,,,,2.52,3.06,3.4,3.34,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"empoli_genoa_2024-10-14","Empoli","Genoa",0,"Serie A","2023-2024","2024-10-14",,0,1,"A",,,,,,,,,,,,,,,0.17,1.11,3.4,3.34,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"lecce_cagliari_2024-10-15","Lecce","Cagliari",0,"Serie A","2023-2024","2024-10-15",,0,2,"A",,,,,,,,,,,,,,,0.77,2.52,3.4,3.03,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"genoa_verona_2024-10-19","Genoa","Verona",0,"Serie A","2023-2024","2024-10-19",,3,0,"H",,,,,,,,,,,,,,,3.14,0.27,3.4,3.4,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"cagliari_como_2024-10-20","Cagliari","Como",0,"Serie A","2023-2024","2024-10-20",,1,3,"A",,,,,,,,,,,,,,,1.9,3.95,3.4,3.19,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"verona_parma_2024-10-22","Verona","Parma",0,"Serie A","2023-2024","2024-10-22",,0,0,"D",,,,,,,,,,,,,,,0.03,0.95,3.4,3.2,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"como_inter_2024-10-25","Como","Inter",0,"Serie A","2023-2024","2024-10-25",,3,0,"H",,,,,,,,,,,,,,,3.43,0.74,3.4,3.18,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"parma_milan_2024-10-28","Parma","Milan",0,"Serie A","2023-2024","2024-10-28",,2,2,"D",,,,,,,,,,,,,,,2.43,2.23,3.4,3.12,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"inter_juventus_2024-10-29","Inter","Juventus",0,"Serie A","2023-2024","2024-10-29",,1,2,"A",,,,,,,,,,,,,,,1.08,2.86,2.5,3.4,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"milan_roma_2024-11-02","Milan","Roma",0,"Serie A","2023-2024","2024-11-02",,0,0,"D",,,,,,,,,,,,,,,0.43,0.99,2.5,3.11,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"napoli_lazio_2024-11-04","Napoli","Lazio",0,"Serie A","2023-2024","2024-11-04",,2,3,"A",,,,,,,,,,,,,,,2.57,3.14,2.5,3.13,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"juventus_atalanta_2024-11-07","Juventus","Atalanta",0,"Serie A","2023-2024","2024-11-07",,0,1,"A",,,,,,,,,,,,,,,0.81,1.14,2.5,3.35,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"roma_fiorentina_2024-11-09","Roma","Fiorentina",0,"Serie A","2023-2024","2024-11-09",,3,1,"H",,,,,,,,,,,,,,,3.45,1.43,2.5,3.43,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"lazio_bologna_2024-11-12","Lazio","Bologna",0,"Serie A","2023-2024","2024-11-12",,0,0,"D",,,,,,,,,,,,,,,0.13,0.18,3.1,3.47,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"atalanta_torino_2024-11-16","Atalanta","Torino",0,"Serie A","2023-2024","2024-11-16",,2,3,"A",,,,,,,,,,,,,,,2.65,3.87,3.1,3.41,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"fiorentina_monza_2024-11-20","Fiorentina","Monza",0,"Serie A","2023-2024","2024-11-20",,2,2,"D",,,,,,,,,,,,,,,2.15,2.71,3.1,3.24,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"bologna_udinese_2024-11-21","Bologna","Udinese",0,"Serie A","2023-2024","2024-11-21",,2,2,"D",,,,,,,,,,,,,,,2.59,2.14,3.1,3.4,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"torino_sassuolo_2024-11-23","Torino","Sassuolo",0,"Serie A","2023-2024","2024-11-23",,3,1,"H",,,,,,,,,,,,,,,3.36,1.44,3.1,3.25,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"monza_empoli_2024-11-26","Monza","Empoli",0,"Serie A","2023-2024","2024-11-26",,2,2,"D",,,,,,,,,,,,,,,2.38,2.31,3.4,3.38,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"udinese_lecce_2024-11-28","Udinese","Lecce",0,"Serie A","2023-2024","2024-11-28",,2,1,"H",,,,,,,,,,,,,,,2.66,1.97,3.4,3.24,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"sassuolo_genoa_2024-11-29","Sassuolo","Genoa",0,"Serie A","2023-2024","2024-11-29",,2,3,"A",,,,,,,,,,,,,,,2.79,3.89,3.4,3.43,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"empoli_cagliari_2024-12-02","Empoli","Cagliari",0,"Serie A","2023-2024","2024-12-02",,1,1,"D",,,,,,,,,,,,,,,1.47,1.64,3.4,3.27,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"lecce_verona_2024-12-03","Lecce","Verona",0,"Serie A","2023-2024","2024-12-03",,1,0,"H",,,,,,,,,,,,,,,1.8,0.94,3.4,3.21,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"genoa_como_2024-12-07","Genoa","Como",0,"Serie A","2023-2024","2024-12-07",,2,2,"D",,,,,,,,,,,,,,,2.57,2.7,3.4,3.32,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"cagliari_parma_2024-12-08","Cagliari","Parma",0,"Serie A","2023-2024","2024-12-08",,1,3,"A",,,,,,,,,,,,,,,1.56,3.05,3.4,3.11,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"verona_inter_2024-12-09","Verona","Inter",0,"Serie A","2023-2024","2024-12-09",,2,0,"H",,,,,,,,,,,,,,,2.34,0.59,3.4,3.03,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"como_milan_2024-12-13","Como","Milan",0,"Serie A","2023-2024","2024-12-13",,1,3,"A",,,,,,,,,,,,,,,1.79,3.54,3.4,3.13,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"parma_napoli_2024-12-15","Parma","Napoli",0,"Serie A","2023-2024","2024-12-15",,1,2,"A",,,,,,,,,,,,,,,1.93,2.05,3.4,3.48,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"inter_roma_2024-12-19","Inter","Roma",0,"Serie A","2023-2024","2024-12-19",,0,3,"A",,,,,,,,,,,,,,,0.98,3.34,2.5,3.5,2.5,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"milan_lazio_2024-12-22","Milan","Lazio",0,"Serie A","2023-2024","2024-12-22",,1,3,"A",,,,,,,,,,,,,,,1.07,3.9,2.5,3.49,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"napoli_atalanta_2024-12-25","Napoli","Atalanta",0,"Serie A","2023-2024","2024-12-25",,1,0,"H",,,,,,,,,,,,,,,1.12,0.8,2.5,3.36,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"juventus_fiorentina_2024-12-28","Juventus","Fiorentina",0,"Serie A","2023-2024","2024-12-28",,2,3,"A",,,,,,,,,,,,,,,2.61,3.54,2.5,3.23,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"roma_bologna_2024-12-31","Roma","Bologna",0,"Serie A","2023-2024","2024-12-31",,3,2,"H",,,,,,,,,,,,,,,3.63,2.01,2.5,3.27,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"lazio_torino_2025-01-03","Lazio","Torino",0,"Serie A","2023-2024","2025-01-03",,3,3,"D",,,,,,,,,,,,,,,3.89,3.43,3.1,3.2,3.1,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"atalanta_monza_2025-01-04","Atalanta","Monza",0,"Serie A","2023-2024","2025-01-04",,1,3,"A",,,,,,,,,,,,,,,1.92,3.57,3.1,3.01,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"fiorentina_udinese_2025-01-08","Fiorentina","Udinese",0,"Serie A","2023-2024","2025-01-08",,1,3,"A",,,,,,,,,,,,,,,1.85,3.72,3.1,3.16,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"bologna_sassuolo_2025-01-12","Bologna","Sassuolo",0,"Serie A","2023-2024","2025-01-12",,0,1,"A",,,,,,,,,,,,,,,0.8,1.26,3.1,3.28,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"torino_empoli_2025-01-13","Torino","Empoli",0,"Serie A","2023-2024","2025-01-13",,3,1,"H",,,,,,,,,,,,,,,3.76,2,3.1,3.17,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"monza_lecce_2025-01-16","Monza","Lecce",0,"Serie A","2023-2024","2025-01-16",,1,2,"A",,,,,,,,,,,,,,,1.27,2.1,3.4,3.13,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"udinese_genoa_2025-01-17","Udinese","Genoa",0,"Serie A","2023-2024","2025-01-17",,0,3,"A",,,,,,,,,,,,,,,0.93,3.78,3.4,3.03,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"sassuolo_cagliari_2025-01-18","Sassuolo","Cagliari",0,"Serie A","2023-2024","2025-01-18",,3,1,"H",,,,,,,,,,,,,,,3.76,1.27,3.4,3.07,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"cmVpbXNfbGVuc18yMDIw","Reims","Lens",0,"Ligue 1","2024-2025","202024-11-29",,0,2,"A",,,,,,,,,,,,,,,,,3.1,3.3,2.3,"football-data.co.uk","2026-03-17T15:01:58.937711+00:00","2026-03-17T15:01:58.937711+00:00"
"empoli_verona_2025-01-21","Empoli","Verona",0,"Serie A","2023-2024","2025-01-21",,3,0,"H",,,,,,,,,,,,,,,3.47,0.66,3.4,3.01,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"lecce_como_2025-01-22","Lecce","Como",0,"Serie A","2023-2024","2025-01-22",,0,2,"A",,,,,,,,,,,,,,,0.38,2.27,3.4,3.01,3.4,"historical_generation","2026-03-18T21:37:25.257423+00:00","2026-03-18T21:37:25.257423+00:00"
"genoa_parma_2025-01-24","Genoa","Parma",0,"Serie A","2023-2024","2025-01-24",,1,0,"H",,,,,,,,,,,,,,,1.38,0.58,3.4,3.49,3.4,"historical_generation","2026-03-18T21:37:25.566651+00:00","2026-03-18T21:37:25.566651+00:00"
"cagliari_inter_2025-01-27","Cagliari","Inter",0,"Serie A","2023-2024","2025-01-27",,3,1,"H",,,,,,,,,,,,,,,3.56,1.83,3.4,3.2,2.5,"historical_generation","2026-03-18T21:37:25.566651+00:00","2026-03-18T21:37:25.566651+00:00"
"verona_milan_2025-01-31","Verona","Milan",0,"Serie A","2023-2024","2025-01-31",,2,3,"A",,,,,,,,,,,,,,,2.65,3.32,3.4,3.22,2.5,"historical_generation","2026-03-18T21:37:25.566651+00:00","2026-03-18T21:37:25.566651+00:00"
"como_napoli_2025-02-03","Como","Napoli",0,"Serie A","2023-2024","2025-02-03",,2,3,"A",,,,,,,,,,,,,,,2.67,3.86,3.4,3.08,2.5,"historical_generation","2026-03-18T21:37:25.566651+00:00","2026-03-18T21:37:25.566651+00:00"
